,recognition-1-face,tts-4-3,chatgpt-web-4-2,chatgpt-web-7-2,rustdesk-3-3,hackingtool-1-3,devdocs-2-1,tts-1-1,acme.sh-3-3,acme.sh-1-1,chatgpt-web-1-1,tts-4-2,cyberchef-2-1,go-ethereum-2-2,chatgpt-web-3-2,chatgpt-next-web-2-3,tts-2-1,freqtrade-6-2,cyberchef-1-2,freqtrade-1-1,rustdesk-2-2,freqtrade-2-2,chatgpt-next-web-1-3,hackingtool-1-1,tts-2-2,rustdesk-7-1,rustdesk-2-1,remote-jobs-1-1,chatgpt-next-web-1-1,acme.sh-1-2,chatgpt-web-5-3,rustdesk-5-3,tts-1-3,rustdesk-7-2,recognition-5-face,freqtrade-1-3,chatgpt-web-6-2,hackingtool-4-1,rustdesk-5-1,acme.sh-1-3,go-ethereum-2-1,tts-1-2,hackingtool-2-1,rustdesk-3-1,chatgpt-web-5-1,chatgpt-next-web-2-1,hackingtool-2-3,rustdesk-6-3,remote-jobs-2-3,rustdesk-2-2,chatgpt-web-2-1,recognition-3-face,rustdesk-5-1,devdocs-1-2,rustdesk-1-2,acme.sh-3-2,recognition-4-face,chatgpt-web-4-3,recognition-5-face,hackingtool-5-2,rustdesk-2-3,chatgpt-web-7-3,chatgpt-web-1-2,rustdesk-1-1,freqtrade-4-3,devdocs-1-1,freqtrade-5-2,chatgpt-web-1-3,rustdesk-4-1,go-ethereum-1-2,go-ethereum-1-3,freqtrade-5-1,chatgpt-next-web-3-3,remote-jobs-2-1,chatgpt-next-web-4-3,recognition-1-face,rustdesk-6-2,tts-4-1,rustdesk-3-2,rustdesk-7-3,chatgpt-web-6-1,rustdesk-3-2,rustdesk-1-3,hackingtool-3-3,devdocs-2-2,recognition-4-face,hackingtool-1-2,freqtrade-4-2,chatgpt-web-3-1,hackingtool-3-2,chatgpt-web-5-2,chatgpt-next-web-4-1,recognition-2-face,freqtrade-3-2,hackingtool-4-2,chatgpt-web-2-3,freqtrade-3-3,go-ethereum-2-3,rustdesk-4-2,freqtrade-6-1,hackingtool-5-1,rustdesk-2-1,recognition-5-face,chatgpt-next-web-4-2,chatgpt-web-4-1,hackingtool-4-3,chatgpt-web-3-3,rustdesk-4-3,chatgpt-next-web-3-2,recognition-1-face,devdocs-1-3,rustdesk-4-1,cyberchef-2-3,tts-2-3,freqtrade-2-3,recognition-2-face,hackingtool-2-2,freqtrade-4-1,recognition-4-face,cyberchef-1-1,cyberchef-1-3,freqtrade-7-2,remote-jobs-1-3,acme.sh-2-3,recognition-3-face,chatgpt-next-web-3-1,tts-3-1,acme.sh-2-2,recognition-3-face,acme.sh-2-1,rustdesk-6-1,tts-3-3,hackingtool-3-1,freqtrade-7-1,freqtrade-2-1,rustdesk-5-2,remote-jobs-1-2,rustdesk-4-2,go-ethereum-1-1,devdocs-2-3,chatgpt-next-web-1-2,cyberchef-2-2,rustdesk-7-1,chatgpt-next-web-2-2,rustdesk-1-1,hackingtool-5-3,chatgpt-web-2-2,remote-jobs-2-2,chatgpt-web-6-3,rustdesk-6-1,rustdesk-1-2,acme.sh-3-1,rustdesk-3-1,tts-3-2,chatgpt-web-7-1,freqtrade-1-2,recognition-2-face,freqtrade-3-1
26,6.703488999999999,6.079622,6.620753,6.215135,6.358807,6.486282999999999,6.776332999999999,6.0118979999999995,6.533258999999999,6.163218,6.7384379999999995,5.965669,,6.611885999999999,6.212988999999999,8.379216,6.819335,6.961304999999999,6.70407,6.436558,8.309334999999999,6.739154,8.284809,6.647728,6.348788,6.571355,6.154525,6.699898999999999,7.797086999999999,6.308892999999999,6.213118,6.79111,7.052225,6.9407,6.344698999999999,6.375978,6.1246719999999994,6.38859,8.040194,6.5463949999999995,7.122599999999999,6.516207,6.002924999999999,6.526603,6.739882,8.019727999999999,6.484897999999999,7.227937,6.138572,6.589519,6.642187,6.5593129999999995,6.327055,6.469093,6.699534,6.700461,6.125158,6.486127,6.180166,6.9877329999999995,6.1396299999999995,5.904903,6.11065,32.050061,7.03424,6.285009,6.543086,6.189704,8.143923,6.411931999999999,6.437122,6.341239,8.145169,6.005618,8.013157,6.521983,6.613359,7.179848,7.962635,6.2767859999999995,6.083025999999999,6.477347,6.732752,6.068347999999999,6.872839,6.267144999999999,6.398613,6.664994,6.822417,6.346388999999999,6.375914,8.357012,6.64373,6.8359179999999995,6.404845,6.258538,6.522364,6.392824999999999,8.03138,6.560305,6.751517,8.110795,6.202020999999999,8.739146,5.870787,6.505997,5.978168999999999,6.2269939999999995,8.190309,6.063727999999999,6.465326,,6.308497999999999,6.389736,6.340987,6.560072,6.440244,6.437933,6.514564,6.658087,6.395287,6.711353,5.979966999999999,6.45155,6.202103999999999,8.208276,6.295355,6.2854589999999995,6.357333,6.500641,7.959762,6.717690999999999,6.3497069999999995,6.863288,6.369679,6.296606,6.299735,6.376938,6.226972,6.177779999999999,8.971895,6.7100159999999995,8.275258,8.027661,8.238612,6.43187,6.273656,6.391589,5.893625,6.414384,8.531941,6.419575999999999,7.9006229999999995,6.063813,5.744629,6.539946,6.677922,6.4375029999999995
27,6.703488999999999,6.981179999999999,6.620753,6.215135,6.358807,6.486282999999999,6.6432839999999995,6.726789999999999,6.391457,6.292993999999999,6.7384379999999995,6.401098999999999,,6.611885999999999,6.212988999999999,8.379216,6.819335,6.669739,6.70407,6.473129,7.943764,6.862874,8.134859,6.873584999999999,6.348788,6.597128,6.080121999999999,6.604405,8.454414,6.308892999999999,6.213118,6.453494999999999,7.052225,6.361009999999999,6.344698999999999,6.495743999999999,6.1246719999999994,6.38859,8.040194,6.496007,7.122599999999999,6.516207,6.002924999999999,6.364358999999999,6.392920999999999,8.061416,6.756298,7.227937,6.138572,6.469599,6.642187,6.571338,6.327055,6.469093,6.699534,6.700461,6.125158,6.6455519999999995,6.403237,6.390664,6.1396299999999995,6.614368,6.34741,32.381726,7.03424,6.243938,6.976622,6.189704,8.143923,6.411931999999999,6.158360999999999,6.341239,8.145169,6.005618,8.013157,,6.613359,7.179848,7.962635,6.2767859999999995,6.380262,6.134802,6.732752,6.068347999999999,6.552731,6.567717,6.607361,6.482734,6.822417,6.346388999999999,6.503676,8.357012,6.64373,6.538342,6.404845,6.258538,6.522364,6.546380999999999,8.03138,6.581792,6.610238,8.110795,6.202020999999999,8.739146,5.870787,6.505997,6.013338999999999,6.558244999999999,8.168256999999999,6.063727999999999,6.465326,,6.308497999999999,6.371072,6.640276,6.560072,6.440244,6.437933,6.514564,6.319909,6.395287,6.711353,5.979966999999999,7.2463049999999996,6.449523,8.208276,6.226303,6.2854589999999995,6.455391,6.777698,8.384382,6.763465,6.4026559999999995,6.863288,6.369679,6.296606,6.299735,6.376938,6.847458,6.350985,8.18433,6.7100159999999995,8.045532999999999,8.027661,8.059512999999999,6.43187,6.090662,6.391589,6.364579,6.414384,8.469543,6.342661,8.386391,5.966682,5.981808,7.147461,6.677922,6.4375029999999995
28,6.615994,6.981179999999999,6.372986,6.215135,6.358807,6.407052999999999,6.6432839999999995,6.726789999999999,6.391457,6.292993999999999,6.7384379999999995,6.401098999999999,6.765053,6.5065029999999995,6.688223,8.263684,6.745347,6.669739,6.70407,6.473129,7.943764,6.862874,8.134859,6.873584999999999,6.235183999999999,6.597128,6.080121999999999,6.604405,8.454414,6.3199939999999994,6.246061999999999,6.453494999999999,6.750373,6.361009999999999,6.344698999999999,6.495743999999999,6.1246719999999994,6.187576,8.111577,6.496007,6.424582,6.801292,6.002924999999999,6.364358999999999,6.392920999999999,8.061416,6.756298,6.398803,7.007226999999999,6.469599,6.953272999999999,6.571338,6.393933,6.476222,6.309590999999999,6.249406,6.534852,6.6455519999999995,6.403237,6.390664,6.679316999999999,6.614368,6.34741,32.381726,6.5121389999999995,6.243938,6.976622,6.156986,8.143832,6.1532409999999995,6.158360999999999,6.341239,7.766280999999999,6.116071,8.013157,,6.230966,6.4664589999999995,7.962635,6.395449999999999,6.380262,6.134802,6.5220579999999995,6.352005,6.552731,6.567717,6.607361,6.482734,6.486604,6.346388999999999,6.503676,8.089438,6.5294609999999995,6.538342,6.657185,6.258538,6.848808,6.546380999999999,8.383868999999999,6.581792,6.610238,8.246091,6.2136569999999995,8.676637999999999,6.251583,6.505997,6.013338999999999,6.558244999999999,8.168256999999999,6.554872,6.900593,,6.759836,6.371072,6.640276,6.560072,6.440244,6.729724999999999,6.247311,6.319909,6.4800699999999996,6.711353,7.044658,7.2463049999999996,6.449523,8.087113,6.226303,6.2854589999999995,6.455391,6.777698,8.384382,6.763465,6.4026559999999995,6.863288,6.300936,6.534788,6.194916999999999,6.344196999999999,6.847458,6.350985,8.18433,6.904237999999999,8.045532999999999,8.276641999999999,8.059512999999999,6.434771,6.090662,6.43311,6.364579,6.947578,8.469543,6.342661,8.386391,5.966682,5.981808,7.147461,6.677922,6.4375029999999995
29,6.615994,6.411283999999999,6.372986,6.302484,6.357095999999999,6.407052999999999,6.526886999999999,6.726789999999999,6.6596649999999995,6.608302999999999,6.710367,6.306177,6.765053,6.5065029999999995,6.688223,8.263684,6.745347,6.669739,5.981234,6.445441,8.221492,7.268234,8.134859,6.873584999999999,6.235183999999999,6.505795,6.40986,6.264638,9.057485999999999,6.3199939999999994,6.246061999999999,6.453494999999999,6.750373,6.590726,6.133806,6.495743999999999,6.108925,6.187576,8.111577,6.571746999999999,6.424582,6.801292,6.867541,6.364358999999999,6.392920999999999,8.72837,6.756298,6.398803,7.007226999999999,6.469599,6.953272999999999,6.571338,6.393933,6.476222,6.309590999999999,6.249406,6.534852,6.083521999999999,6.158793999999999,6.969665999999999,6.679316999999999,6.614368,6.34741,32.220909999999996,6.5121389999999995,6.661562,6.976622,6.156986,8.143832,6.1532409999999995,6.105706,6.6377809999999995,7.766280999999999,6.116071,8.032601999999999,6.385561,6.230966,6.4664589999999995,7.926068,6.395449999999999,6.483353999999999,6.250133,6.5220579999999995,6.352005,6.19412,6.801374999999999,6.133456,6.640713,6.486604,6.452507,6.503676,8.089438,6.5294609999999995,6.39849,6.657185,6.504169,6.848808,6.2755849999999995,8.383868999999999,6.501567,6.511259,8.246091,6.2136569999999995,8.676637999999999,6.251583,6.653039,5.949419,7.020147,8.597699,6.554872,6.900593,,6.759836,6.307722999999999,6.5462,6.755713,6.467338,6.729724999999999,6.247311,6.585316,6.4800699999999996,6.363916,7.044658,6.9855279999999995,6.449523,8.087113,6.226303,6.47873,6.600655,6.459318,8.032043999999999,6.720981999999999,6.839327,6.5182009999999995,6.300936,6.534788,6.194916999999999,6.344196999999999,6.337835999999999,6.643473999999999,8.014395,6.904237999999999,8.020624999999999,8.276641999999999,8.059512999999999,6.434771,6.355085,6.43311,6.04848,6.947578,8.24178,6.424360999999999,7.990260999999999,5.966682,5.917197,6.968051,6.02283,6.582157
30,7.223647,6.411283999999999,6.382141,6.302484,6.357095999999999,6.407052999999999,6.526886999999999,7.095211,6.6596649999999995,6.608302999999999,6.710367,6.306177,6.765053,,5.9317899999999995,7.722543,6.432709,6.610799999999999,5.981234,6.445441,8.221492,7.268234,8.505637,7.20393,6.3593649999999995,6.505795,6.40986,6.264638,9.057485999999999,6.425427,6.246061999999999,6.524056,6.538666,6.590726,6.133806,6.6839509999999995,6.108925,6.852256,,6.571746999999999,6.424582,5.9669,6.867541,6.66867,6.058860999999999,8.72837,6.285251,6.398803,7.007226999999999,6.3932519999999995,6.708988,7.033714,6.425839,6.492681999999999,6.4957389999999995,6.10701,6.107705999999999,6.083521999999999,6.158793999999999,6.969665999999999,6.337693,6.44028,6.671504,32.220909999999996,6.458753,6.661562,6.469625,6.120203,8.327278999999999,6.3746849999999995,6.105706,6.6377809999999995,8.080297999999999,6.522448,8.032601999999999,6.385561,6.649683,6.398467999999999,7.926068,6.336831,6.483353999999999,6.250133,7.061089,6.352005,6.19412,6.801374999999999,6.133456,6.640713,7.151008999999999,6.452507,6.353069,8.151779,7.279916999999999,6.39849,7.146528,6.504169,6.5269319999999995,6.2755849999999995,7.576033,6.501567,6.511259,8.297651,6.441974999999999,,5.973038,6.653039,5.949419,7.020147,8.597699,6.23348,6.514755,,6.665787,6.307722999999999,6.5462,6.755713,6.467338,6.729724999999999,6.445092,6.585316,6.367407999999999,6.363916,7.044658,6.9855279999999995,6.316793,8.087113,6.406414,6.47873,6.600655,6.459318,8.032043999999999,6.720981999999999,6.839327,6.5182009999999995,6.748043,6.934836,6.232214,6.344196999999999,6.337835999999999,6.643473999999999,8.014395,6.3769409999999995,8.020624999999999,8.135265,8.078852,7.155619,6.355085,6.43311,6.04848,6.826010999999999,8.24178,6.424360999999999,7.990260999999999,6.172338,5.917197,6.968051,6.02283,6.582157
31,7.223647,6.411283999999999,6.382141,,7.018889,,6.526886999999999,7.095211,,,,,,,5.9317899999999995,7.722543,6.432709,6.610799999999999,6.759973,7.145,9.340978,,8.505637,7.20393,6.3593649999999995,,,,9.057485999999999,6.425427,6.075879,6.524056,6.538666,,7.079908,6.6839509999999995,,6.852256,,,6.201804999999999,5.9669,,6.66867,6.058860999999999,,6.285251,,6.477033,6.3932519999999995,6.708988,7.033714,6.425839,6.492681999999999,6.4957389999999995,6.10701,6.107705999999999,,6.862279,,6.337693,6.44028,6.671504,32.713105,6.458753,,6.469625,6.120203,8.327278999999999,6.3746849999999995,,,8.080297999999999,6.522448,,,6.649683,6.398467999999999,8.063913,6.336831,6.483353999999999,6.250133,7.061089,,,,7.051652,7.281790999999999,7.151008999999999,6.970022999999999,6.353069,8.151779,7.279916999999999,,7.146528,6.977472,6.5269319999999995,,7.576033,,6.511259,8.297651,6.441974999999999,,5.973038,,,,,6.23348,6.514755,,6.665787,,,7.173661,7.754868999999999,,6.445092,7.715294999999999,6.367407999999999,7.03303,,,6.316793,8.562228,6.406414,,6.600655,,9.082989,,,,6.748043,6.934836,6.232214,6.693752,,,9.923392,6.3769409999999995,8.637201,8.135265,8.078852,7.155619,6.717315999999999,,7.088521999999999,6.826010999999999,9.024747999999999,,7.990260999999999,6.172338,,,,
32,6.824678,,,,7.018889,,7.5960399999999995,,,,,,,,5.9317899999999995,7.722543,6.432709,,6.759973,7.145,9.340978,,,,,,,,,,6.075879,,,,7.079908,,,7.174341999999999,,,6.201804999999999,5.9669,,7.398967,,,,,6.477033,,,,6.77272,,,,7.036969999999999,,6.862279,,,,,32.713105,,,,6.120203,,6.3746849999999995,,,,6.522448,,,,6.998215,8.063913,8.058732,,,6.565434,,,,7.051652,7.281790999999999,7.761374,6.970022999999999,7.0566629999999995,9.070155,7.1640809999999995,,,6.977472,,,9.216685,,,,,,5.973038,,,,,,,,6.665787,,,7.173661,7.754868999999999,,,7.715294999999999,,7.03303,,,,8.562228,,,,,9.082989,,,,,,,6.693752,,,9.923392,,8.637201,,,,6.717315999999999,,7.088521999999999,6.826010999999999,9.024747999999999,,,,,,,
33,6.824678,,,6.690097,6.745493,6.896955999999999,7.5960399999999995,,6.659413,6.393473999999999,7.420495,,6.389315,6.626164999999999,,9.126282999999999,,,,7.145,9.340978,,,,,,6.362902,6.8755109999999995,,,7.3404609999999995,,,6.61208,6.724316,,6.297047,7.174341999999999,8.461945,,,,6.67406,7.398967,,,,6.670605,7.1062579999999995,,,,6.77272,,,,7.036969999999999,6.4028789999999995,6.995473,6.690322999999999,,,,32.559604,,6.336107,,,,,6.348564,6.72994,,7.004053,8.165374,,,6.998215,8.271468,8.058732,,,6.565434,6.7628129999999995,,,6.279025,7.281790999999999,7.761374,6.828526999999999,7.0566629999999995,9.070155,7.1640809999999995,6.8451759999999995,,5.934428,,,9.216685,6.492318,,,,8.524721999999999,6.4146909999999995,6.708339,6.733491,,,,,,,,,6.512112,6.487704,6.599285,,6.851787,,7.229887,6.864195,6.39422,,,,6.578672,,6.46922,8.343779999999999,6.305909,6.200838999999999,6.963168,,,,6.970466,,,8.797944,,9.025625999999999,,,,6.810168,6.46251,7.088521999999999,,9.024747999999999,6.445876999999999,,,6.125406,,6.378076999999999,7.045484
34,6.824678,6.346964,6.3242899999999995,6.690097,6.745493,6.896955999999999,6.608104,6.355542,6.659413,6.393473999999999,7.420495,6.190649,6.389315,6.626164999999999,,9.126282999999999,,6.6805129999999995,,7.081455999999999,8.077726,6.453167,8.488374,6.6627849999999995,,6.3625359999999995,6.362902,6.8755109999999995,8.361385,6.2736339999999995,7.3404609999999995,6.709626999999999,6.5129459999999995,6.61208,6.724316,6.63645,6.297047,6.3760829999999995,8.461945,6.5605139999999995,,,6.67406,6.436274,6.097047,8.126344999999999,6.915169,6.670605,7.1062579999999995,6.392072,6.599463999999999,6.5602979999999995,6.670781,6.575895,6.3371699999999995,6.298687999999999,6.5109129999999995,6.4028789999999995,6.995473,6.690322999999999,6.638109999999999,6.355299,6.402133,32.559604,6.743132,6.336107,6.374340999999999,,,,6.348564,6.72994,7.965491999999999,7.004053,8.165374,6.28507,7.2330939999999995,6.715532,8.271468,6.526218,6.19156,6.753938,6.565434,6.7628129999999995,6.34795,6.276992,6.279025,6.623508999999999,6.5985,6.828526999999999,6.485665999999999,8.509008999999999,6.420548999999999,6.8451759999999995,6.36379,5.934428,6.942461,6.403321999999999,8.411444,6.492318,6.3024059999999995,8.309830999999999,6.233607,8.524721999999999,6.4146909999999995,6.708339,6.733491,6.416716999999999,7.916128,6.452064,6.4734419999999995,,,6.269461,6.621092,6.512112,6.487704,6.599285,6.202576,6.851787,6.431327,7.229887,6.864195,6.39422,6.737105,,6.1598489999999995,6.578672,6.35863,6.46922,8.343779999999999,6.305909,6.200838999999999,6.963168,,6.112316,,6.970466,6.746086999999999,6.632072,8.797944,,9.025625999999999,8.79717,8.505092,6.408428,6.810168,6.46251,6.029481,,8.188031,6.445876999999999,8.462939,6.119793,6.125406,6.417745999999999,6.378076999999999,7.045484
35,6.8316289999999995,6.346964,6.3242899999999995,6.382734,6.778213,6.460528999999999,6.608104,6.355542,6.659413,6.6798329999999995,7.09228,6.190649,6.808414,6.632769,5.803923,8.308658,6.420062,6.6805129999999995,,7.081455999999999,8.077726,6.453167,8.488374,6.6627849999999995,6.202818,6.3625359999999995,6.384564999999999,6.210347,8.361385,6.2736339999999995,6.426425999999999,6.709626999999999,6.5129459999999995,6.48062,6.147634,6.63645,6.667879,6.3760829999999995,8.056818999999999,6.5605139999999995,6.056977,6.401731,6.05922,6.436274,6.097047,8.126344999999999,6.915169,6.021294999999999,6.286702,6.392072,6.599463999999999,6.5602979999999995,6.670781,6.575895,6.3371699999999995,6.298687999999999,6.5109129999999995,6.275071,6.995473,6.6511439999999995,6.638109999999999,6.355299,6.402133,32.366975,6.743132,6.336107,6.374340999999999,6.19482,8.040305,6.563902,6.348564,6.853517999999999,7.965491999999999,6.684832,8.020171,6.28507,7.2330939999999995,6.715532,8.3583,6.526218,6.19156,6.753938,6.751386999999999,6.2387239999999995,6.34795,6.276992,6.895256,6.623508999999999,6.5985,6.582319999999999,6.485665999999999,8.509008999999999,6.420548999999999,6.8451759999999995,6.36379,6.564702,6.942461,6.403321999999999,8.411444,6.691694,6.3024059999999995,8.309830999999999,6.233607,8.176755,6.504733,7.171474,6.733491,6.416716999999999,7.916128,6.452064,6.4734419999999995,,6.522473,6.269461,6.621092,6.33528,6.75042,6.609571,6.202576,6.807773,6.431327,7.043146999999999,,6.39422,6.737105,8.175775999999999,6.1598489999999995,6.596044999999999,6.35863,6.46922,8.343779999999999,6.305909,6.200838999999999,7.00211,6.795004,6.112316,6.355284,6.3224469999999995,6.746086999999999,6.632072,8.517719999999999,6.905199,9.025625999999999,8.79717,8.505092,6.408428,5.930607999999999,6.3499,6.029481,6.423702,8.188031,7.119526,8.462939,6.119793,6.078475,6.417745999999999,6.092438,6.721233
36,6.8316289999999995,6.283519,6.3242899999999995,6.382734,6.778213,6.460528999999999,7.714955,6.2598519999999995,6.438337,6.6798329999999995,7.09228,6.172905999999999,6.808414,6.632769,5.803923,8.308658,6.420062,6.666062999999999,,6.384484,8.073388999999999,6.545567999999999,8.635014,,6.202818,6.25751,6.384564999999999,6.210347,8.667308,6.2736339999999995,6.426425999999999,6.478098999999999,6.695231,6.48062,6.147634,6.612655999999999,6.667879,6.3760829999999995,8.056818999999999,6.701294,6.056977,6.401731,6.05922,6.85063,6.550586999999999,8.517493,6.389889,6.021294999999999,6.286702,6.663692999999999,6.950696,6.469863999999999,6.2209509999999995,6.575895,6.312893,6.784453999999999,6.312488999999999,6.275071,6.053026,6.6511439999999995,6.638109999999999,6.248034,6.5046289999999996,32.366975,6.446205,6.726926,6.250299999999999,6.19482,8.040305,6.563902,6.09997,6.853517999999999,8.510318,6.684832,8.020171,6.2760489999999995,6.805256,6.646354,8.3583,6.290545,6.26331,6.263342,6.751386999999999,6.2387239999999995,6.5019919999999995,6.898559,6.895256,6.083366,6.486458,6.582319999999999,6.596406,8.509008999999999,6.7522839999999995,7.371574,6.36379,6.564702,6.950005,6.765963999999999,8.279848,6.691694,6.9679199999999994,8.309830999999999,6.233607,8.176755,6.504733,7.171474,6.245308,6.4784749999999995,8.319251,6.443287,6.612303,,6.522473,6.313625999999999,7.0548399999999996,6.33528,6.75042,6.609571,6.202576,6.807773,6.763720999999999,7.043146999999999,,6.390838,6.458647,8.175775999999999,6.477183999999999,6.596044999999999,6.2246179999999995,6.7708129999999995,8.322833,,6.080934999999999,7.00211,6.795004,6.435416,6.355284,6.3224469999999995,6.374753,6.694226,8.517719999999999,6.905199,8.319120999999999,,8.980265,6.320525,5.930607999999999,6.3499,6.051127999999999,6.423702,,7.119526,8.622467,6.470955999999999,6.078475,6.542694,6.092438,6.721233
37,6.708463,6.283519,6.3757969999999995,6.492878,6.8855509999999995,6.704712,7.714955,6.2598519999999995,6.438337,6.428755,6.621213,6.172905999999999,6.405438999999999,6.655294,6.002374,8.383944999999999,7.065074,6.666062999999999,6.371655,6.384484,8.073388999999999,6.545567999999999,8.635014,,6.229461,6.25751,6.350347999999999,6.210347,8.667308,6.302479,6.039051,6.478098999999999,6.695231,6.48062,6.537834999999999,6.612655999999999,6.269661,6.434502999999999,8.366401,6.701294,6.414766999999999,6.277191999999999,6.341298999999999,6.85063,6.550586999999999,8.517493,6.389889,6.543788999999999,6.283085,6.663692999999999,6.950696,6.469863999999999,6.2209509999999995,6.436935999999999,6.312893,6.784453999999999,6.312488999999999,6.275071,6.053026,6.4977529999999994,6.498996,6.248034,6.5046289999999996,32.366975,6.446205,6.726926,6.250299999999999,6.465872999999999,8.055261999999999,6.66163,6.09997,6.439858,8.510318,6.456246,8.020171,6.2760489999999995,6.805256,6.646354,8.3583,6.290545,6.26331,6.263342,6.730517,6.423003,6.5019919999999995,6.898559,6.062028,6.083366,6.486458,6.7392199999999995,6.596406,8.715053,6.7522839999999995,7.371574,6.876602999999999,6.607094999999999,6.950005,6.765963999999999,8.279848,6.76324,6.9679199999999994,8.134416,6.393116,8.264284,6.733789,6.610885,6.245308,6.4784749999999995,8.319251,6.443287,6.612303,,6.715007,6.313625999999999,7.0548399999999996,6.01854,6.681483999999999,7.054031999999999,6.3335289999999995,6.298411,6.763720999999999,6.606466999999999,6.820005,6.390838,6.458647,8.961227,6.477183999999999,7.047046,6.2246179999999995,6.7708129999999995,8.322833,,6.080934999999999,6.911707,6.7045189999999995,6.435416,6.8096879999999995,6.395531,6.374753,6.694226,8.517719999999999,6.804264,8.319120999999999,,8.980265,6.320525,6.473733999999999,6.322947,6.051127999999999,6.374878,,6.5697659999999996,8.622467,6.470955999999999,6.078475,6.542694,6.327769,
38,6.708463,6.416471,6.3757969999999995,6.492878,6.8855509999999995,6.704712,6.5534099999999995,6.235869,7.070335,6.428755,6.621213,6.171466,6.405438999999999,6.655294,6.002374,8.383944999999999,7.065074,6.896732,6.371655,6.401502,8.516954,7.341038999999999,8.042197999999999,6.64502,6.229461,6.151962999999999,6.350347999999999,6.3562769999999995,8.336795,6.302479,6.039051,6.770887,6.695231,6.539333999999999,6.537834999999999,6.769235999999999,6.269661,6.434502999999999,8.366401,6.619631999999999,6.414766999999999,6.277191999999999,6.341298999999999,6.621944999999999,6.314848,7.597053,6.4687529999999995,6.543788999999999,6.283085,6.545547,6.609541,7.151367,6.786435,6.436935999999999,6.595453999999999,6.245575,6.312488999999999,6.29878,6.560766,6.4977529999999994,6.498996,6.203949,6.980885,46.894092,6.446205,,6.745794,6.465872999999999,8.055261999999999,6.66163,6.040404,6.439858,8.510318,6.456246,8.191832,,6.805256,6.353834,7.97178,6.632842999999999,6.685989999999999,6.1880749999999995,6.730517,6.423003,6.7348859999999995,6.3390189999999995,6.062028,7.053468,6.486458,6.7392199999999995,6.251855,8.715053,6.5592939999999995,6.5512239999999995,6.876602999999999,6.607094999999999,6.950005,6.372634,8.279848,6.76324,7.271741,8.134416,6.393116,8.264284,6.733789,6.610885,6.02029,6.550958,8.46501,6.295468,6.255171,,6.715007,6.647406999999999,6.829793,6.01854,6.681483999999999,7.054031999999999,6.3335289999999995,6.298411,6.763720999999999,6.606466999999999,6.820005,7.110929,6.484553999999999,8.961227,6.448721,7.047046,,6.745753,8.347750999999999,6.254137,6.814215,6.911707,6.7045189999999995,6.435416,6.8096879999999995,6.395531,6.456441,6.5744549999999995,8.539537,6.804264,8.228665,,8.980265,6.320525,6.473733999999999,6.322947,6.386284,6.374878,8.482045,6.5697659999999996,8.475755,6.93497,6.0068839999999994,6.810929,6.327769,
39,6.42557,6.416471,6.298723,6.311599999999999,6.553525,6.310142,6.5534099999999995,6.235869,7.070335,6.428755,6.621213,6.171466,6.4434439999999995,6.269317999999999,5.972294,7.937951999999999,6.627943999999999,6.896732,6.46364,6.401502,8.516954,7.341038999999999,8.042197999999999,6.64502,6.4243559999999995,6.151962999999999,6.350347999999999,6.3562769999999995,8.336795,6.147870999999999,5.921227,6.770887,6.38652,6.539333999999999,6.708936,6.769235999999999,6.257155,6.455327,8.15531,6.619631999999999,5.9532549999999995,6.394254,6.341298999999999,6.621944999999999,6.314848,7.597053,6.4687529999999995,6.565581,6.4551359999999995,6.545547,6.609541,7.151367,6.786435,6.436265,6.595453999999999,6.245575,6.658881999999999,6.29878,6.560766,6.4977529999999994,6.59521,6.203949,6.980885,46.894092,7.295343,,6.745794,6.208737999999999,8.308976,6.4611149999999995,6.040404,6.823909,8.518703,6.731229,8.191832,,7.018244999999999,6.353834,7.97178,6.632842999999999,6.685989999999999,6.1880749999999995,6.412197,6.51711,6.7348859999999995,6.3390189999999995,6.062028,7.053468,6.953149,6.384029,6.251855,8.97838,6.5592939999999995,6.5512239999999995,6.821446,6.101646,6.852143,6.372634,8.349863,6.76324,7.271741,8.427074,6.279234,8.399861999999999,5.983216,7.312563,6.02029,6.550958,8.46501,6.295468,6.255171,,6.7717,6.647406999999999,6.829793,5.91209,6.681483999999999,6.887071,6.356643999999999,6.298411,6.431057,6.606466999999999,6.493738,7.110929,6.484553999999999,8.199618,6.448721,6.244308999999999,,6.745753,8.347750999999999,6.254137,6.814215,6.911707,6.559285,7.061673,6.616288,6.571002999999999,6.456441,6.5744549999999995,8.539537,6.653953,8.228665,8.181485,8.618530999999999,6.2329099999999995,6.473733999999999,6.334264999999999,6.386284,6.674519999999999,8.482045,6.5697659999999996,8.475755,6.93497,6.0068839999999994,6.810929,6.5907469999999995,
